y_true,churn_probability,churn_prediction,cashback_pct,risk_score,risk_category,risk_tier,cluster,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,rfm_total,rfm_segment,device_per_tenure,cashback_per_order,inactivity_ratio,persona,recommended_action
0,0.08571428656578065,0,50.129999999999995,0.1682,Low,Low Risk,2,1.0,Mobile,1,13.0,Debit Card,Male,3.0,5,Mobile Phone,3,Married,3,0,14.0,2.0,3.0,3.0,150.39,9,Hibernating,2.5,37.5975,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,150.98,0.5046,Critical,High Risk,2,8.0,Mobile,1,15.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,0,19.0,0.0,1.0,8.0,150.98,4,Hibernating,0.3333333333333333,75.49,0.8888888888888888,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,15.728461538461538,0.0526,Very Low,Low Risk,0,14.0,Mobile,3,10.0,E wallet,Female,2.0,3,Fashion,3,Married,1,1,13.0,0.0,13.0,5.0,204.47,11,Champions,0.2,14.605,0.3333333333333333,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,104.82333333333334,0.3504,High,High Risk,0,20.0,Mobile,3,9.0,E wallet,Female,3.0,4,Others,5,Single,5,0,,3.0,3.0,2.0,314.47,13,Champions,0.1904761904761904,78.6175,0.0952380952380952,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.010606060922145843,0,92.66,0.3098,Medium,Medium Risk,1,15.0,Mobile,1,13.0,Credit Card,Male,4.0,5,Laptop & Accessory,4,Single,8,1,16.0,2.0,2.0,3.0,185.32,10,Loyal,0.3125,61.77333333333333,0.1875,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.04102564156055451,0,119.51,0.3998,High,High Risk,3,,Mobile,1,10.0,UPI,Male,3.0,3,Mobile,1,Married,2,0,12.0,1.0,1.0,0.0,119.51,7,Recent Customers,3.0,59.755,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.6419853150844574,1,70.505,0.2407,Low,Low Risk,3,1.0,Mobile,1,13.0,Debit Card,Male,4.0,2,Mobile Phone,5,Divorced,3,1,22.0,2.0,2.0,1.0,141.01,8,Recent Customers,1.0,47.00333333333333,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,163.47,0.5464,Critical,High Risk,2,10.0,Mobile,1,11.0,Credit Card,Male,3.0,3,Laptop & Accessory,1,Married,8,0,16.0,1.0,1.0,4.0,163.47,7,Hibernating,0.2727272727272727,81.735,0.3636363636363636,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,92.955,0.3108,Medium,Medium Risk,1,4.0,Mobile,1,9.0,Debit Card,Female,3.0,6,Laptop & Accessory,1,Single,4,0,21.0,2.0,2.0,3.0,185.91,10,Loyal,1.2,61.97,0.6,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,124.68,0.4168,High,High Risk,2,11.0,Computer,1,,Credit Card,Female,3.0,4,Mobile,4,Married,5,0,14.0,0.0,1.0,5.0,124.68,4,Hibernating,0.3333333333333333,62.34,0.4166666666666667,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,75.0,0.2507,Low,Low Risk,2,7.0,Mobile,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,2,Single,2,0,15.0,1.0,2.0,3.0,150.0,8,Hibernating,0.5,50.0,0.375,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,61.615,0.2059,Low,Low Risk,3,0.0,Mobile,1,,Credit Card,Male,3.0,3,Mobile,2,Divorced,2,0,24.0,0.0,2.0,2.0,123.23,7,Recent Customers,3.0,41.07666666666667,2.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,239.64,0.8011,Critical,High Risk,0,22.0,Mobile,1,6.0,Cash on Delivery,Female,2.0,4,Grocery,3,Single,8,1,12.0,1.0,,7.0,239.64,12,Champions,0.1739130434782608,239.64,0.3043478260869565,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.010606060922145843,0,12.5,0.0418,Very Low,Low Risk,3,2.0,Mobile,1,34.0,Credit Card,Female,3.0,6,Laptop & Accessory,5,Married,2,0,22.0,2.0,2.0,1.0,25.0,7,Recent Customers,2.0,8.333333333333334,0.3333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.07407407164573669,0,149.07,0.4988,Critical,High Risk,2,0.0,Mobile,3,14.0,UPI,Female,2.0,3,Laptop & Accessory,3,Married,1,1,22.0,1.0,1.0,4.0,149.07,5,Hibernating,3.0,74.535,4.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,93.09,0.3111,Medium,Medium Risk,1,4.0,Mobile,3,12.0,E wallet,Female,2.0,5,Laptop & Accessory,3,Married,3,0,14.0,2.0,2.0,3.0,186.18,10,Loyal,1.0,62.06,0.6,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,123.4,0.4125,High,High Risk,2,2.0,Mobile,1,,Debit Card,Male,2.0,3,Mobile,1,Single,2,0,19.0,1.0,1.0,5.0,123.4,4,Hibernating,1.0,61.7,1.6666666666666667,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,247.56,0.8275,Critical,High Risk,0,28.0,Mobile,1,14.0,Credit Card,Female,2.0,3,Grocery,3,Married,3,1,14.0,1.0,,2.0,247.56,14,Champions,0.1034482758620689,247.56,0.0689655172413793,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.04102564156055451,0,129.83,0.4343,High,High Risk,3,3.0,Mobile,3,13.0,E wallet,Male,,3,Mobile,4,Single,1,0,14.0,0.0,1.0,2.0,129.83,6,Recent Customers,0.75,64.915,0.5,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.2796469409018755,0,21.657142857142855,0.0746,Very Low,Low Risk,2,18.0,Mobile,3,8.0,Credit Card,Male,2.0,3,Laptop & Accessory,2,Single,5,0,16.0,0.0,7.0,3.0,151.6,11,Hibernating,0.1578947368421052,18.95,0.1578947368421052,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.07407407164573669,0,121.33,0.4061,High,High Risk,2,,Computer,1,14.0,Credit Card,Female,2.0,4,Laptop & Accessory,4,Married,2,1,16.0,1.0,1.0,7.0,121.33,4,Hibernating,4.0,60.665,7.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,120.64,0.4032,High,High Risk,2,,Mobile,2,6.0,Debit Card,Male,2.0,3,Mobile,3,Married,1,0,21.0,0.0,1.0,3.0,120.64,5,Hibernating,3.0,60.32,3.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,74.63,0.2494,Low,Low Risk,2,9.0,Mobile,1,23.0,Credit Card,Male,3.0,2,Mobile Phone,4,Married,2,0,14.0,2.0,2.0,4.0,149.26,7,Hibernating,0.2,49.75333333333333,0.4,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.15073378682136535,0,159.93,0.5357,Critical,High Risk,2,4.0,Mobile,3,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,1,Single,9,1,11.0,0.0,1.0,5.0,159.93,7,Hibernating,0.6,79.965,1.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,169.62,0.5669,Critical,High Risk,3,9.0,Mobile,1,8.0,UPI,Female,3.0,3,Laptop & Accessory,4,Married,5,1,22.0,1.0,1.0,0.0,169.62,10,Recent Customers,0.3,84.81,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9948339343070984,1,125.61,0.4276,High,High Risk,3,0.0,Computer,1,,Credit Card,Male,2.0,4,Mobile,5,Single,8,0,11.0,0.0,1.0,0.0,125.61,7,Recent Customers,4.0,62.805,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,93.09,0.3112,Medium,Medium Risk,1,4.0,Mobile,3,12.0,E wallet,Female,2.0,5,Laptop & Accessory,3,Married,3,0,14.0,1.0,2.0,3.0,186.18,10,Loyal,1.0,62.06,0.6,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.5869095921516418,1,231.94,0.7798,Critical,High Risk,0,3.0,Computer,3,30.0,Debit Card,Female,3.0,1,Grocery,4,Single,5,1,16.0,1.0,,0.0,231.94,15,Champions,0.25,231.94,0.0,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0,0,148.21,0.4954,Critical,High Risk,2,4.0,Mobile,1,11.0,Cash on Delivery,Male,2.0,3,Mobile Phone,1,Married,1,1,12.0,1.0,1.0,3.0,148.21,6,Hibernating,0.6,74.105,0.6,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9798902153968811,1,49.59,0.1734,Low,Low Risk,0,1.0,Mobile,3,30.0,Debit Card,Female,3.0,5,Fashion,5,Divorced,3,0,14.0,1.0,4.0,11.0,198.36,9,Champions,2.5,39.672,5.5,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,90.8,0.3035,Medium,Medium Risk,1,31.0,Computer,1,7.0,Debit Card,Male,3.0,6,Laptop & Accessory,3,Married,4,1,14.0,2.0,2.0,3.0,181.6,10,Loyal,0.1875,60.53333333333333,0.09375,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,18.13875,0.0606,Very Low,Low Risk,2,18.0,Mobile,1,9.0,Debit Card,Female,4.0,2,Mobile Phone,1,Married,3,0,14.0,2.0,8.0,8.0,145.11,9,At Risk,0.1052631578947368,16.123333333333335,0.4210526315789473,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,142.72,0.4771,High,High Risk,3,15.0,Mobile,1,35.0,Credit Card,Male,2.0,5,Laptop & Accessory,1,Single,5,0,19.0,1.0,1.0,0.0,142.72,8,Recent Customers,0.3125,71.36,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,87.25,0.2916,Medium,Medium Risk,1,1.0,Mobile,3,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,2,0,15.0,2.0,2.0,2.0,174.5,11,Loyal,2.0,58.16666666666666,1.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,19.22214285714286,0.0642,Very Low,Low Risk,0,24.0,Computer,1,29.0,Credit Card,Male,3.0,6,Grocery,1,Single,3,1,14.0,,14.0,10.0,269.11,11,Champions,0.24,17.94066666666667,0.4,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,29.208333333333332,0.0976,Very Low,Low Risk,0,26.0,Computer,3,8.0,E wallet,Female,2.0,4,Fashion,4,Divorced,3,0,12.0,0.0,6.0,12.0,175.25,10,Champions,0.1481481481481481,25.035714285714285,0.4444444444444444,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,207.39,0.6932,Critical,High Risk,2,27.0,Mobile,1,23.0,Cash on Delivery,Female,2.0,3,Fashion,3,Married,9,0,11.0,0.0,1.0,8.0,207.39,7,Hibernating,0.1071428571428571,103.695,0.2857142857142857,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,39.95,0.1336,Very Low,Low Risk,1,11.0,Computer,1,8.0,Debit Card,Female,3.0,1,Laptop & Accessory,5,Single,7,1,12.0,4.0,4.0,12.0,159.8,8,Loyal,0.0833333333333333,31.96,1.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.04393939524888992,0,173.14,0.579,Critical,High Risk,2,9.0,Mobile,3,16.0,Debit Card,Female,3.0,3,Fashion,4,Married,6,0,21.0,1.0,1.0,7.0,173.14,8,Hibernating,0.3,86.57,0.7,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,114.34,0.3822,High,High Risk,0,20.0,Mobile,3,9.0,Debit Card,Male,4.0,4,Fashion,1,Married,6,1,13.0,1.0,2.0,,228.68,14,Champions,0.1904761904761904,76.22666666666667,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0018691588193178177,0,37.73,0.1261,Very Low,Low Risk,2,12.0,Computer,2,9.0,UPI,Male,4.0,4,Mobile Phone,4,Married,7,0,14.0,3.0,4.0,9.0,150.92,7,At Risk,0.3076923076923077,30.184,0.6923076923076923,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,58.443333333333335,0.1953,Low,Low Risk,0,18.0,Mobile,1,7.0,Debit Card,Male,4.0,2,Laptop & Accessory,5,Married,4,0,16.0,3.0,3.0,3.0,175.33,11,Champions,0.1052631578947368,43.8325,0.1578947368421052,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0930232584476471,0,94.44,0.3164,Medium,Medium Risk,1,7.0,Mobile,1,15.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Single,4,1,18.0,1.0,2.0,1.0,188.88,12,Loyal,0.5,62.96,0.125,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,23.67375,0.0792,Very Low,Low Risk,0,22.0,Mobile,3,23.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,10,0,15.0,8.0,8.0,8.0,189.39,11,Champions,0.1739130434782608,21.043333333333333,0.3478260869565217,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,72.72,0.2431,Low,Low Risk,2,2.0,Mobile,1,7.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,3,0,12.0,1.0,2.0,4.0,145.44,7,Hibernating,1.3333333333333333,48.48,1.3333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,24.39833333333333,0.0816,Very Low,Low Risk,1,9.0,Computer,3,13.0,E wallet,Female,2.0,1,Laptop & Accessory,5,Divorced,3,0,16.0,5.0,6.0,13.0,146.39,8,At Risk,0.1,20.912857142857145,1.3,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.19178081750869752,0,72.665,0.2444,Low,Low Risk,3,1.0,Computer,3,20.0,Debit Card,Female,4.0,4,Mobile Phone,4,Married,3,0,14.0,1.0,2.0,1.0,145.33,8,Recent Customers,2.0,48.443333333333335,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.3545787572860718,0,125.52,0.4223,High,High Risk,3,0.0,Mobile,1,,Debit Card,Male,2.0,3,Mobile,5,Single,2,0,25.0,0.0,1.0,0.0,125.52,7,Recent Customers,3.0,62.76,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,234.0,0.7822,Critical,High Risk,0,16.0,Mobile,3,31.0,Credit Card,Male,3.0,4,Fashion,2,Married,6,0,13.0,1.0,,0.0,234.0,15,Champions,0.2352941176470588,234.0,0.0,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0,0,256.16,0.8562,Critical,High Risk,0,25.0,Mobile,1,10.0,Cash on Delivery,Female,3.0,4,Fashion,3,Married,4,0,12.0,3.0,,3.0,256.16,14,Champions,0.1538461538461538,256.16,0.1153846153846153,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.07407407164573669,0,163.49,0.547,Critical,High Risk,2,0.0,Computer,3,6.0,E wallet,Male,3.0,3,Laptop & Accessory,4,Married,1,1,13.0,0.0,1.0,4.0,163.49,7,Hibernating,3.0,81.745,4.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,72.83,0.2434,Low,Low Risk,3,30.0,Mobile,1,8.0,Debit Card,Female,3.0,4,Mobile Phone,5,Married,4,0,23.0,1.0,2.0,1.0,145.66,8,Recent Customers,0.1290322580645161,48.553333333333335,0.032258064516129,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,80.39,0.269,Medium,Medium Risk,1,1.0,Mobile,1,14.0,UPI,Male,4.0,2,Mobile Phone,5,Single,2,0,13.0,1.0,2.0,8.0,160.78,7,Loyal,1.0,53.59333333333333,4.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,273.99,0.9158,Critical,High Risk,2,23.0,Mobile,1,6.0,Credit Card,Male,3.0,3,Grocery,2,Married,10,0,22.0,,1.0,3.0,273.99,10,Hibernating,0.125,136.995,0.125,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.2370988219976425,0,82.02,0.276,Medium,Medium Risk,1,3.0,Mobile,1,30.0,Credit Card,Male,4.0,4,Mobile Phone,5,Single,2,0,14.0,1.0,2.0,4.0,164.04,9,Loyal,1.0,54.68,1.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,146.78,0.4907,Critical,High Risk,3,9.0,Mobile,1,13.0,UPI,Male,3.0,3,Mobile Phone,1,Single,3,0,18.0,1.0,1.0,1.0,146.78,7,Recent Customers,0.3,73.39,0.1,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,180.08,0.6019,Critical,High Risk,3,9.0,Mobile,1,11.0,Debit Card,Female,2.0,3,Fashion,5,Married,5,0,12.0,1.0,1.0,2.0,180.08,10,Recent Customers,0.3,90.04,0.2,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,18.082,0.0607,Very Low,Low Risk,0,12.0,Mobile,1,19.0,Credit Card,Female,3.0,4,Grocery,4,Married,7,1,13.0,,15.0,2.0,271.23,14,Champions,0.3076923076923077,16.951875,0.1538461538461538,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,146.78,0.4906,Critical,High Risk,0,26.0,Mobile,3,10.0,E wallet,Male,3.0,5,Grocery,5,Married,3,0,,2.0,2.0,17.0,293.56,10,Champions,0.1851851851851851,97.85333333333334,0.6296296296296297,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0,0,85.115,0.2845,Medium,Medium Risk,1,16.0,Computer,1,35.0,Cash on Delivery,Female,3.0,5,Laptop & Accessory,2,Divorced,2,0,12.0,1.0,2.0,5.0,170.23,8,Loyal,0.2941176470588235,56.74333333333333,0.2941176470588235,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0018691588193178177,0,158.485,0.5297,Critical,High Risk,0,13.0,Computer,1,7.0,Debit Card,Male,3.0,4,Others,3,Married,3,1,,1.0,2.0,7.0,316.97,11,Champions,0.2857142857142857,105.65666666666668,0.5,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
1,1.0,1,40.72,0.1439,Low,Low Risk,3,,Mobile,1,6.0,Debit Card,Female,3.0,5,Mobile,4,Single,8,1,13.0,1.0,3.0,7.0,122.16,7,At Risk,5.0,30.54,7.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,20.307142857142857,0.0679,Very Low,Low Risk,0,15.0,Computer,1,14.0,Debit Card,Male,3.0,3,Others,1,Married,2,0,13.0,,14.0,9.0,284.3,11,Champions,0.1875,18.953333333333333,0.5625,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,18.474545454545453,0.0618,Very Low,Low Risk,0,13.0,Mobile,1,26.0,Cash on Delivery,Male,3.0,3,Fashion,2,Divorced,5,0,20.0,4.0,11.0,1.0,203.22,14,Champions,0.2142857142857142,16.935,0.0714285714285714,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.08509560227394104,0,76.495,0.2563,Medium,Medium Risk,2,7.0,Mobile,1,7.0,UPI,Male,4.0,5,Mobile Phone,5,Single,5,1,12.0,1.0,2.0,3.0,152.99,8,Hibernating,0.625,50.99666666666667,0.375,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.9948339343070984,1,112.25,0.3829,High,High Risk,0,1.0,Computer,2,30.0,UPI,Female,3.0,4,Fashion,5,Married,11,1,16.0,2.0,2.0,,224.5,14,Champions,2.0,74.83333333333333,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.010606060922145843,0,126.22,0.422,High,High Risk,3,6.0,Mobile,1,,Credit Card,Female,2.0,4,Mobile,4,Divorced,7,0,21.0,0.0,1.0,1.0,126.22,6,Recent Customers,0.5714285714285714,63.11,0.1428571428571428,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0930232584476471,0,122.59,0.4105,High,High Risk,3,,Mobile,1,26.0,Credit Card,Male,2.0,3,Mobile,3,Married,5,0,17.0,1.0,1.0,0.0,122.59,7,Recent Customers,3.0,61.295,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,81.04,0.2709,Medium,Medium Risk,1,18.0,Computer,1,31.0,Credit Card,Male,3.0,6,Mobile Phone,3,Single,4,0,15.0,1.0,2.0,5.0,162.08,8,Loyal,0.3157894736842105,54.02666666666667,0.2631578947368421,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,131.17,0.4384,High,High Risk,0,25.0,Mobile,1,10.0,Credit Card,Female,4.0,4,Grocery,4,Single,5,0,19.0,,2.0,1.0,262.34,14,Champions,0.1538461538461538,87.44666666666666,0.0384615384615384,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0,0,44.593333333333334,0.149,Low,Low Risk,0,28.0,Computer,1,8.0,Credit Card,Male,2.0,4,Grocery,5,Single,8,0,15.0,,6.0,2.0,267.56,14,Champions,0.1379310344827586,38.22285714285714,0.0689655172413793,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,81.425,0.2725,Medium,Medium Risk,1,3.0,Mobile,1,35.0,Credit Card,Female,4.0,5,Mobile Phone,5,Single,3,0,15.0,1.0,2.0,5.0,162.85,8,Loyal,1.25,54.28333333333333,1.25,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,162.2,0.5421,Critical,High Risk,2,5.0,Mobile,1,6.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Married,2,0,17.0,1.0,1.0,9.0,162.2,6,Hibernating,0.5,81.1,1.5,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,87.775,0.2934,Medium,Medium Risk,1,6.0,Mobile,1,9.0,Credit Card,Female,4.0,3,Laptop & Accessory,2,Single,9,0,17.0,2.0,2.0,8.0,175.55,8,Loyal,0.4285714285714285,58.51666666666667,1.1428571428571428,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,238.72000000000003,0.7979,Critical,High Risk,0,30.0,Mobile,3,16.0,Credit Card,Male,2.0,3,Grocery,3,Single,1,0,13.0,0.0,,8.0,238.72000000000003,12,Champions,0.0967741935483871,238.72000000000003,0.2580645161290322,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0018691588193178177,0,219.35,0.7332,Critical,High Risk,3,2.0,Mobile,1,9.0,Credit Card,Male,3.0,4,Fashion,3,Divorced,2,0,18.0,1.0,1.0,,219.35,12,Recent Customers,1.3333333333333333,109.675,,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.03529411852359772,0,130.33,0.4359,High,High Risk,3,0.0,Mobile,1,5.0,Debit Card,Male,,4,Mobile,3,Single,2,0,12.0,0.0,1.0,2.0,130.33,6,Recent Customers,4.0,65.165,2.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9973030686378479,1,160.74,0.545,Critical,High Risk,2,0.0,Computer,1,13.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Single,2,1,24.0,1.0,1.0,6.0,160.74,7,Hibernating,5.0,80.37,6.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,60.48,0.2022,Low,Low Risk,3,,Mobile,1,7.0,Credit Card,Female,2.0,3,Mobile,4,Single,2,0,18.0,1.0,2.0,1.0,120.96,7,Recent Customers,3.0,40.32,1.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,129.42,0.4326,High,High Risk,2,29.0,Computer,1,15.0,Credit Card,Female,,3,Mobile,3,Married,3,0,19.0,1.0,1.0,3.0,129.42,5,Hibernating,0.1,64.71,0.1,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,16.256153846153847,0.0544,Very Low,Low Risk,0,21.0,Mobile,1,32.0,Credit Card,Male,3.0,4,Fashion,3,Single,4,0,24.0,10.0,13.0,,211.33,15,Champions,0.1818181818181818,15.095,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,0.7911071240901947,1,31.73428571428571,0.1122,Very Low,Low Risk,0,1.0,Mobile,3,7.0,Debit Card,Male,4.0,5,Laptop & Accessory,5,Married,3,0,12.0,4.0,7.0,,222.14,15,Champions,2.5,27.7675,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,144.24,0.4821,High,High Risk,2,4.0,Mobile,1,14.0,Debit Card,Female,3.0,3,Laptop & Accessory,1,Single,2,0,23.0,1.0,1.0,8.0,144.24,4,Hibernating,0.6,72.12,1.6,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9667119979858398,1,17.174285714285713,0.0649,Very Low,Low Risk,3,,Computer,1,31.0,Debit Card,Female,3.0,3,Mobile,4,Married,2,1,19.0,0.0,7.0,8.0,120.22,7,At Risk,3.0,15.0275,8.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,60.12,0.2013,Low,Low Risk,3,,Computer,1,15.0,Credit Card,Male,2.0,3,Mobile,4,Married,7,0,18.0,2.0,2.0,2.0,120.24,7,Recent Customers,3.0,40.08,2.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,91.18,0.3049,Medium,Medium Risk,1,13.0,Computer,3,28.0,Debit Card,Female,3.0,6,Laptop & Accessory,3,Married,8,0,20.0,1.0,2.0,3.0,182.36,10,Loyal,0.4285714285714285,60.78666666666667,0.2142857142857142,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
